GHNHolderAddress	Quantity	PendingBalanceUpdate	AHCHolderAddress	Quantity	PendingBalanceUpdate	BAYCHolderAddress	Quantity	PendingBalanceUpdate	MAYCHolderAddress	Quantity	PendingBalanceUpdate	MGHNHolderAddress	Quantity	PendingBalanceUpdate	AKCBHolderAddress	Quantity	PendingBalanceUpdate	ThePlagueHolderAddress	Quantity	PendingBalanceUpdate	SSHolderAddress	Quantity	PendingBalanceUpdate
0xdcf24aa68e6d7919fcb9b466cdd1f3f8cca87118	1	No	0x1620f5aa7340a9fdd8999374c4cf412ccca97e87	1	No	0x0f2b9c4487794a86dda0f08e1787cdfdbd023cdf	1	No	0x39c4b7e09bb76eb59fb817d90057413265c1fe51	2	No				0x470ae3767350b98b679743ba739f3efb8f43031e	1	No	0x75221f71544d53333cc4569641a690f1f7d43593	1	No	0xd0e988cae7270c74bb4c68489f345c2d3244884a	1	No
0xaa4581354176641b0efa0d906b522acdee9f4f81	1	No	0xda573d6ab0540539641b09f6dc37d354a185195b	1	No	0x8ac65ff8600810e3470705cacb35a80fa218355a	1	No	0x43b02f4f96743d008792cbc4182d1b49303cc5a1	2	No				0xb2b775515e28df09708069a021837b6123a910c4	1	No	0x0dd67314002e5d56e3a966b29fc4c09e343dc3d9	1	No	0x38fb5c12a832c62a1b8b691756d2ab11857c5604	1	No
0x28d3c16bc666689c2743a675a6cb4e586d5432c5	1	No	0x40313f7be65eacb12801be975cafedd2adbe4f40	1	No	0xd7e077576f13e54dce22da96338d56b7d9ab7c21	1	No	0x0f1964ce3d0380c2193948293ef1120ae28473dc	2	No				0x30ec692b66f555233f10e0b7d75a5a1a69522a92	1	No	0x1bf1263c3a1e3c0601a2900780d1107f8df6870e	1	No	0x40ae835c58a243435388469903484caa6bba2394	1	No
0x5ea8f8722913fe9b028ada68f69f34c5c0e1a6e9	1	No	0x8c647bde69c3b205c25a70ebe609e84183e4d2ff	1	No	0x5656865bf8523fa9c7060fed40dc23bf4269eea0	1	No	0x888c54f43cd4214b03c82899d4edd26ff5b144e9	2	No				0x58a6a4bb3de7533a5eb0a445bbe3d62b614efd7e	1	No	0x38636fc355d3252110ddd4aae948c549652244ab	1	No	0x2f32c70ecdbb198fc1b13db1db3375c3392cc063	1	No
0x0fdbafcfb3ce5d5229d1612e8e3eb72d865aff7b	1	No	0xa089187149e63c91f7f3c8be10bee4f233ac7e4e	1	No	0x0959a5a5ddfc29244e35d6c5bcbf6b5b2f8e1a0c	1	No	0x5d59c0822ba2a3a1769d59a8f59179b0d64acce6	2	No				0x4e822e172249af5fa1573ad10a73070316ac6323	1	No	0x45fc99adb7179c314f5a014c8688d73cd96b252c	1	No	0xd0b1a4ebfe92ea4107ccfd9f55d9908acee550d3	1	No
0xcd8e418f410ea9da8ccf2935a88265499756088f	1	No	0xff4f2c41af6bac672164357677466ded6b92dac0	1	No	0xb9ed3a2b35396e960af7a812d330726678795d29	1	No	0x99918ce502c8861ac6a664b3f56babf0df93c695	2	No				0x6727294b3b8e69d2aafa379c49713de48a58112b	1	No	0x13e0011b19816636bbbcf2eba11d075ef69544f0	1	No	0x34002adbd97deeb635249859b314dc4f42596533	1	No
0xf1f0cc47e0886be0837006193b793b6b91b50f99	1	No	0xa1fe0274ecb8c6da2e0707ba5792a8c4031da6ef	1	No	0x8cfad1ca01b6dd16fc9ca9c6ef824c87d6078d3e	1	No	0x88a10fb1da2e93b8a4e13a7004005c22e9dbe0bf	2	No				0x89fd9bf33c357f679658a16da3b3bfcb8ea932fc	1	No	0x2f2fc34e798a5884efb4022c8caa402baf94c35f	1	No	0x734fb1a09ea2a2307039225fac33a141cacff6e8	1	No
0x094739479e2685dc6f03aad39bdf29f56d033ff2	1	No	0xd33fc84ecca57f1d00d8e972392c2e9d4a5d4041	1	No	0xc88908b233501ca848df3156fdb30af41ec29a8b	1	No	0xb5669ac09659b92e0fc9e717d469f16412bd93bb	2	No				0x3bad58514a98fcdba7ac0b010a0554e3d724f031	1	No	0x1fcb4ffb5ebafd521d0cb2b5be78b6b5b3dfe026	1	No	0xac35b7d7b9e71a7c53ae0bc9f2d126aab54ddcdc	1	No
0xa3e4f952e28a10f03113839e73bd2173b011b45d	1	No	0x27c7e92d2d7b9cb1e8194dd21f47d2a6d03eea54	1	No	0xd20f3a541f9ffa585b07440edfb1cf0cd596e8b6	1	No	0x9f9f64b725f4c21095135e2ecc68c75f8a65cfcf	2	No				0x115d72b1945270a4e0247371aaf5f4434aad3fde	1	No	0x87702b5f714b9303ef725e522cbf7f67cc55a147	1	No	0xa8fcb74e0b3b1f168c9e1bf9f72653d6b4fcdafc	1	No
0x933bafd17e54b5f6b2f9f5e2d80bc69eb6fdedc1	1	No	0xb527b6b0217a40a463f5f0bc56d263289fdead0c	1	No	0x37f6db41ccafa7b4137f53387b861edb165470b5	1	No	0x95e83145f3fab151b16064f8571e54b3f81beeb1	2	No				0x1a97ce1595b5a64b0ad2f7d247aa9ac76ddba4c8	1	No	0x5eae7548be5f3e041bf430dd7f5e729442dfa6be	1	No	0x593e3e2ca0f447fef1fbb8ed7688db4f1e88f9cd	1	No
0xa782b6bef56776635b9e24cf4bcb03c6cffb876e	1	No	0x0b06135410745b311b44932d3c8760a983b1f2a4	1	No	0x3de262f19795845534a6e8d604d0da383c2fcc9d	1	No	0x4f2643a397ed350a99c75f57bc4747553315118a	2	No				0x0802a99978c1f337a239f7330eb3b675594402c6	1	No	0x5117ef8f7e720449218284a716c331168115d9eb	1	No	0xd65d0765fe99efe0db6abae2b8f31af58c4e485f	1	No
0xeff33bb88d836d7bc4acd02bf70e0ce9d3d3d311	1	No	0x0df25a23cdd73f0ea7a1b55e010c1028cdd841fe	1	No	0xd044529d0e5a85d68f638c72af68ee79f56d5be0	1	No	0x919537727fb3fdb5d6646be93d615122ffa6ed20	2	No				0x65078348541b6241fe3bf27ce7d9f36a9ffedc66	1	No	0x73e9cb1a6c7c4d40c22873ba71e9fbd77b6653d2	1	No	0x12ae2b6f5bb10ff14db81c1083b33dd4dd0f82be	1	No
0x72c994eabc5cc431acdadfa41ae4e1d9531e5b15	1	No	0x15374a7e0083c1067dd22995ca1256fa2b97ad55	1	No	0x55bf770ee3ad2a92720568327bd4fb4c0112cb09	1	No	0x06b6d629cebc0d337308a0b5dac7ddb65413d9e4	2	No				0x7924cefd5d5241ff9cb28da0dfd8b066e2c34f00	1	No	0x0a92fe79f50e14ccff955cb4d184cc067fbff67f	1	No	0x6a2573668e25c2f72f61d1fd8bfc4cfe2782e268	1	No
0x1a3718958521077e8e49a9e7c122aded0ea6a78f	1	No	0xa504753462f98785b999a90ae19bea88021ec6f0	1	No	0x42cc78d0f7a74bbdfdb4d8bf25e6150351d37f12	1	No	0x57eadd1811affbd06c03787caa973e626c090c62	2	No				0x5e654dac8edbf3beb99add835ce64410722ea8ea	1	No	0x389787e0a0cdb9a991eed87e8674bb5f228360f5	1	No	0x4411db358ebf241c8c3f3529ac627069bd9c119f	1	No
0xc690f086f39ef04b5d29546b1e2768ff6356bac8	1	No	0xeceec683a6c41f27bc728a9a17dc290738d67b3b	1	No	0xd60c2cd6d0e79acdb9e25fded0c459aa2d4bffae	1	No	0xe13e3b7901bea078db3b4a6d5cc5e3d3406a0d1d	2	No				0xdd07726b018b7742a14f4b501e6d8d7edffbaa94	1	No	0x4fe56a6f15b1c185a57758353e086a8494fe7b30	1	No	0x80e7440828f0fef832a8f10c365904e9e0cbaf4f	1	No
0x3909f746a6c48fb696b73cd677fca2584a95f5da	1	No	0xde4cf2531e671da7d5576ca75c07ff5f74ee9749	1	No	0x67180f3a866f82684e8c4cef304f78fa3b9e272a	1	No	0xa4626db81a978a644d28d8a9d8436b587a0a5333	2	No				0x8beb8467099f23036649b7a9fa7645db2ee600e8	1	No	0xbceaafbb0dabd7c767f6680ac12e85e14e46b40a	1	No	0x4405510a8869cc02de2c7c39df399ed968bf7c0b	1	No
0x78416b8a5582e77a998532a967ec2f82481d825b	1	No	0xe8c9e3ae6ec743fefb4d1bcc6487b7c101447d7c	1	No	0x79dc3f8ab4cb561ba15aa29503a647201a924832	1	No	0xf4f2bbcf46f293cc0c7783cab39644d0df644055	2	No				0x04fbdaab9fdd642b5f2ce20488659a87504eca7d	1	No	0x5ccacc9790b3d66e749ea2841bbd7fefc5d0a071	1	No	0xaa70b305ba15e2ea26c0c01717a4b11d56295c9a	1	No
0x8801582bb70163d73e62b3d3388cdba49cb1174a	1	No	0x24757d9aea2086258583561141e4ec036bc28a20	1	No	0x75f6bdcc1f1468d301b8d910fab30631703be386	1	No	0x555607a07e436eafc1cbf8798b9f7792e4b37cdf	2	No				0x9b31b6bef2872e324021b8195f65f6f53ef6203d	1	No	0xfe2e3e999bc785bb053c85688da6daa4a19eb0f4	1	No	0x43090b4d32f9ceb220a1b2af656a20a55944e391	1	No
0xdcb716b4d83751613c65a34fb31bbbb518b74042	1	No	0xbd9805d2a17133f8637483b8e9bc31630166dc5b	1	No	0x4b75b25402eeb4e0c4c87581f9f8201339a951e5	1	No	0xde88c5f654e43083adaf91206a8a8e225f3605f4	2	No				0x2f77555f5565b18bcfc5ee0ab406c24717db1152	1	No	0x0b249bb7c3d1a5b18d00c028fc3d098417fe0136	1	No	0xfb36a825ffa74200132aa44148eb4a9bf0bd919a	1	No
0x2500344038fafba8b003c3e64f41d4b1b06238c5	1	No	0x21b8629d3d68b017a2a4d4f4d8a08e8df0e50a19	1	No	0xc456eee9b43023de3003e0aa5cae3245559f2e09	1	No	0x73b5bb94287e4ae276acc4dbec4cc37473be8708	2	No				0xc54b37ffa919ee327f83ed0fe5984f7a857e7bf0	1	No	0x88ad546e15d372af2f2ad7778ddb597c6e859539	1	No	0xf34deb0d82a22cc7e4d955e9417b7bbf327ca90a	1	No
0x8568a12b39fdae1eb97c79d3693792b592383ceb	1	No	0x6fd141081ab616bd4c004f24f43c2083c03f0fa3	1	No	0x6531e70cedf736f9d3707113c610ae23830f2219	1	No	0x9f8a970a3b636698235fe5835fb126fdd12e22c6	2	No				0x608b770d68159be0609785129a2117345c71f0f1	1	No	0x76b859c316898f20d5e28c6c862fc98dd5039fdc	1	No	0x0f245cc48e882529c8096796c7525483e1c0254d	1	No
0xdf71623396b69167073a1b5445ca67f7110f2cd5	1	No	0xfaa79de6e1ea5720ef4148d8ce5c7e0d575db8c5	1	No	0x535278f478c177169b7314f74fcc2a310a87422e	1	No	0x4a5139eb46fb4de32d838d66c52846618c57cb37	2	No				0x52ffe6a78b84bf693ee1e92ba10016ffd60bbbde	1	No	0x01967dbcb4774f4e5d4e19fb9a8fdaa3189345f6	1	No	0xd930b8446282ab217b8d63eb3c2c3630f8abf424	1	No
0x822834b1f08abfbe1d89d8e60c0f7d310f2e38be	1	No	0xee2e79a69ee45b810efe092aa94de64afc1bc384	1	No	0x417e13295a9e263305c02127fdbf06cb0f509173	1	No	0x17ad8a4593848674fbec0affbe4f73fd4362c56c	2	No				0xf58575835875c62fa4fc22c4c4f880065ce21023	1	No	0x8adc9e295dc56d0a72c9822739f7a4fafc2fc089	1	No	0x669b111c5f10eb8395fdaae50d7c766a1efd8ef4	1	No
0x2810df73078322a1a7d04b5b90f9614da074e126	1	No	0x3c757d296b8a5919557471b71f55027288b00684	1	No	0xede723a6cea654303bf9e963ebf6315d3e962910	1	No	0x88203de8760db7a966e19a92b2fefdaa8918005c	2	No				0x17b87e87d5925295d4f7e72ae0264bb586ec2955	1	No	0x312abc34170d58f784cb499ea76e4f1b54a522b5	1	No	0x402577c847f47e9f78db69cc32e2c480b633c2a8	1	No
0x966f3414123677c65884f8fb2066cd7101d9d9c2	1	No	0xe182ec4564cea0eceb31d17b4497a19a913144bb	1	No	0x9caf43d233369522305e9c88da808a5cca3642d5	1	No	0x272eb12494845075a1c0b13a6f069d8ac1d8ac79	2	No				0x30783a64450f030e12378c09f59abe61d70a6b8f	1	No	0xca0c0b8b8dfcbd0559c736b347f772c289340315	1	No	0x5b92a53e91495052b7849ea585bec7e99c75293b	1	No
0xa3a26131f935e85c69d15d2dbc541824bd602905	1	No	0x704164a199fcb348d1b6dedd6efe5f106f986671	1	No	0xdf9cac6f158c01bf70b8fb5be7067b1cca4c6d4f	1	No	0xeaff451d088bed894ed20bd5f1d57942a9952201	2	No				0x8565d9b2d8a09d9b9fada4e5264377261d5c9360	1	No	0x5b5811c4b3ea02c21ea82f1c4cbb9dc662053f0c	1	No	0x92fe6cf1564d8059e86b93ccddc992f81a4ae3cc	1	No
0x68f3e39f6d6b5b2d27ea05247643855329e8101b	1	No	0x14a2c19b1b9b33f3c87cc14d5ef07b556e10ebcf	1	No	0xb1ec36cc8dbd68f60cb018b1a57e9a12d0d37d4c	1	No	0x9a769923dce8f5b27a744d610e260f557a32600e	2	No				0xa67f4dbd755447d259e4d467dd5c6f643bd8ab0e	1	No	0x3d6f7cf4b01fc2a51bb3aee90c83d74d0c56232d	1	No	0xf8369bb0358e82deb04c4052c2442346cdc8e281	1	No
0x2ecadd4c59be5207d382cc22eccc194233c95dec	1	No	0x917b44b73a52f7ce3a6a15486845ad8005c5feb2	1	No	0x0dbfd05fd48d62056ae630bb714e5d9f2255b5cb	1	No	0x3f8e8b2e16b3a4baed5b4519181f1735ef2b10ce	2	No				0x89860a2080c9d1fe04c10f9c42d007d73b77456a	1	No	0x6745a4b1d36fb80c9db3683876ac14ccc0bfd67e	1	No	0x2155d5c0a63af068a00443483c4cd572ae73b09b	1	No
0x41f6ba40d60f85476b9456befafcba8289eaed30	1	No	0xbf427cf6e9688fdbc8ee0e44e80e4cb827c693ba	1	No	0xd5b171571df3bc207baf2edb175b6ff3820f53a4	1	No	0xce2dee424d51812e8ba95ffc56f40c8166670420	2	No				0x037355cb791d8bdf29af31caf8f87f5708dc7e0e	1	No	0xc7ca3027ad98504569bc602cec61289aa24ad74a	1	No	0x1f2008a4ebe69c39bb5b94d54696c07654ab0ca3	1	No
0xe09ac2290b84e3b16a478fd39f95fdc3eeae45f0	1	No	0xd53dd979b7f5bfe7a5896b45337b21c7b36b0ea3	1	No	0x61d9d9cc8c3203dab7100ea79ced77587201c990	1	No	0x19fc3e7e6bf784d3b9bbb30c46b0915bb319a36e	2	No				0xc7449e713419fc3f7a56b84b8055476c12a8c675	1	No	0x75255da79889cfb8327752211b3ea1f4a307352a	1	No	0xd8d7b8a1677dbafedd3c30b96d2796368631388d	1	No
0x7ea0b39f9f84f5ca1d978a1fc57bca9eaae3dbdb	1	No	0xbd62a612f1340111b861a038941eff0ccb4f12aa	1	No	0x33fe38579505db6a56d301d0f3e59b7303bbca2f	1	No	0xe6c6e985b8624c2e7d4c27c58f9cd82ee1751f9e	2	No				0x88809f42f488e182535f2f19321d712474a09e98	1	No	0xd530f08ab50a3eca093c5cf70f66dc2ed80142b2	1	No	0xeec9a835df1298587348b5c01048aac2277f340a	1	No
0xb24bc05b17b4a55aed801b89c4d958accd5841c2	1	No	0x0afd3ee70efc71ea964b17e9a6d9d6230b570dce	1	No	0x02245c0a611064ed72cf9610eeaca045ff8aea39	1	No	0x1bcd8be7263e3c8ceb47c13a8aab9c6d493a3f2e	2	No				0x7d8815ce1967499c23a45e1b40b6ae6d948fe760	1	No	0xcc2d0be4bd74c45c50a7b0553985c36e4c09fee7	1	No	0x07c9bf7d9d4a2cfa583a279f58a022d1cfbdda76	1	No
0x1895710002431dc69e4d9f418a1a8d90aeeecb1c	1	No	0x1c47d2be7403a9913a3b74de6d083af489f54764	1	No	0x85b8c953146e0017dc071d8cba36faa8928a2b67	1	No	0x40c8850b5a36d4bc966f6c2e2357862b7b385c78	2	No				0x93cf155a8c4985f1cfcb297dc62e05d4b487a1b7	1	No	0x36879d9a59b18711e5c4e970dc8b98f4894f7667	1	No	0x98aa4b7f656c351ac9da59d136a5e1b22324fb34	1	No
0x2cbb6cc99953ae8ce80038fd77735e4568a8e73e	1	No	0xc025debb84bc2da45a6291ece314b0c9eb85e3d8	1	No	0x7c0fd0f72edaade320386071dee9068c2ed056df	1	No	0xd444f2435857ec18be4d7ed194a339cd5a9beb36	2	No				0xe071d54f904e8b2d17ea958e3c04d87ec401a662	1	No	0x97c6e1c6c4d0210ce9307fe7bd5600a963af22f3	1	No	0x052c5fcc6cbc76173ec4ce625af1eb24eb5b574d	1	No
0x16741792ac3542af185639338b77d349772c799b	1	No	0xecc49d8aa5f5ac561e25cde2645c6a25fa311189	1	No	0x67dc0b70726b1d348260002b8db1f7961254b23c	1	No	0xf838d2cf50fab2531fca8b3295806c8fbdd36244	2	No				0x2cbbaf0c6b48c21923e048094680fbe84650b001	1	No	0xd87b4b89109c79bbcdc7f4c337cd17d3dd06f5ff	1	No	0xa9a4afcd4a9842feae15fe95a076b9694dda8414	1	No
0xd023af2d4af9b0e2b78c1f90c530b4d454e47a21	1	No	0x0bca6ed4fa91fa93ede4ea87a20ee6baae0b16d4	1	No	0xaa18d10acc66790f9dc86f849cc23656f8b6ceb9	1	No	0x3d1805699ff92f10384f6deb5ce39cfbc93021e9	2	No				0xcfb20c8b48254effff5fc09491054313e7cdb6e3	1	No	0x622df564a881eefa73d06aa0977596358f1f2316	1	No	0xff86aba79ab23cb2b229b917e749e4b986d2c17b	1	No
0x9e005ea686d99febaedd8bdbf3440c15233c4b34	1	No	0x92f30c631596e99a9cc025aff04fa2cdc6b401b2	1	No	0xa2bb82c40949f7dc6c8e145533f6a0146dcf3df9	1	No	0xb7df4d5305f78850edad11b9cb33655305609ea3	2	No				0x4c747d6da14832dd3162f474cab851b92dafe740	1	No	0x069b8248ef1d0b349444e07f59defd2b0e7316cd	1	No	0xb4d0e8be45395e72e9c1af25f59d854bc7dc5b48	1	No
0xbdc338f3ca019e6db3818d04d21660f685bb80e8	1	No	0x2299d0131bae978f2b8f64b97958f18e19f2dc80	1	No	0x0ed170a50defcd6950bb1ae3655c894d0caee280	1	No	0xc2f0c0672c399fbd4bc6279ee1337135652d2bf1	2	No				0x2163c802c4d98d88e0e49593a64c0222b62ce6f2	1	No	0x73e921f77dab2355ee309a4fca4b07e679081fd1	1	No	0x1b82602271df9e355edc5d54476a18b3b1a544fb	1	No
0xdef769bcf57df5a2400ab5f9dd3aad5981079689	1	No	0x08fa7f8474abbf3244aae230c14d1b0b26ebf5a7	1	No	0xf6b81aa71a4c5e048c01bdb91156435355ffd193	1	No	0x9ec60b1557f9b66fc23f6e6a76988c866a812c39	2	No				0xc23e1145356a9dd3aa6af8d7766281984ec24b76	1	No	0xccac0e7228006d894039ed01d778e9becf17da29	1	No	0x5de6a1d6b6fb803b4225bf72f96896b62aeb300b	1	No
0xd76476b22636eb5479c637b9086c472c295c2f83	1	No	0xc865106dcb7de4f2ad94c70788f9ac3976595560	1	No	0x341081cb1f38f8f9c80d2ba90ca4523afa288009	1	No	0xb3b89560e417242926aa30c2831803fff1569fbd	2	No				0x51a8b04e69b1e8aec0a110a9e9ff9870377b1993	1	No	0xa2b0982927b5e95dfcaaad4e3476093b09085e18	1	No	0x47baf10ca8bf727ab967bdccbf64997f99bac9d5	1	No
0x30ed5d16bc3321b71ac0159eb2edaf82a7d52093	1	No	0x688cd5ddd9d4871b371e9565b6e7c97b99c3f752	1	No	0x2191d33cf660d97e25d52dc18da470b236e51603	1	No	0xc394cc7f87163feaf00744f6a4e7f9010eb0e2f5	2	No				0x313eb758b47e43c9457a9e85f690012a88e11d3e	1	No	0xafa7263d4e97622f12e8f0fdef26982e030f9b3c	1	No	0x45b7ddcc7be182edc9577aace96cbc96ef49907f	1	No
0x41788bcd2cc518b5cd0e75dd0254791d10b7c65f	1	No	0x377ca13ad68cdb4ee2981b45bb9579c001f1c682	1	No	0xd5b4ab156af3427de3ae9e729d77046019734aae	1	No	0x348e7399212ba53274a86f7c1f688451945efebe	2	No				0xa44cd7c3e4234e3575c2c25701a4189bb7dbb2f7	1	No	0x7f267ec69f194226a213dcbad96eaad5da0256d0	1	No	0xc02d36d600c81ccfc3a0eff79c6529484229da9e	1	No
0x9c92b99dc57244fea1e501ccafa50233d93ebd31	1	No	0x23496b4130c8ddfa311f3a3203844cc920097a44	1	No	0xc65bf75996cc648fda3172de46d1f4a3f8931936	1	No	0xb01e95f517511e0616263cfc1ce6da11211fbc5f	2	No				0x2db3dd6cba04af85914de7ea61bb42d145bce8b0	1	No	0x73028a505ffbd37213a044b6fa4ca5237210c8bd	1	No	0x86a0cce7f988ee3c63290ab7075b3664daba3588	1	No
0x61982b0288a18c7b8d12467c3adb32bc945ef4fd	1	No	0xc8da3c197ce5917803bc78ceb882f888c6bec3e8	1	No	0x4404d74ae60276ab353decc5f4690ed8c2b44910	1	No	0x96865b81b944c7af13a4d8f6c22772e65e5efef9	2	No				0x22b09ff1c87a2444f792511c2b6609346ce92e3c	1	No	0x64e9c3656aee020f22a9f3dc6c405916185c9290	1	No	0x005fe151d9185a30a11b3fc7233ca3b2cfee7ec5	1	No
0x933fb91573ab07d14d40f259fa205f6b2d0d5a6c	1	No	0xb54ca7687ef3e6fde424c797c968b47b9fc408f4	1	No	0x6a8a011dad6f8ac31b6fc07a555492ce7454ae7f	1	No	0xa0d6951efdc62ac1f86dde6975113dd590e9facb	2	No				0x229a68013bbbf9de222a537ed6eb4f5dcad32356	1	No	0xdce0e5f0eb4a87190c81c13ee6c8056002bf0d8a	1	No	0x7d2bc53cdf64af12e18c41155a51772a226d2b35	1	No
0x0749c6fe1339ed3cf8646f0d9c33e7f99f7b35ba	1	No	0xc98e43eeac19cfc9ced1f1a698fe2632f94bd5c6	1	No	0x3c133429d0b941be588eacdb42415bedbf138440	1	No	0xc8ee0265bdac848d2eade44fc83c2f181a33a1a3	2	No				0xc404dc706169fc24e5567ac976e33d6d241291d3	1	No	0x8fe8ada61571e7a86e89dddc6976c55b6ff8a6cc	1	No	0x8712e9643e635354e6674d17caa88013fe35497f	1	No
0x73241ebe4db860bbc7e1dd2b0f0805e2e14c2b4f	1	No	0x91c609dc4a9a39986dcbbcccb7d35a2d7a006a2f	1	No	0x4b079458a7dddf89d490eb163ba48ce857205572	1	No	0x747b5ea240c4bcb11c7161dee5d832e081e3c2f9	2	No				0x81b22cb6607bcc89336c96bb4cdb316b9855e005	1	No	0x593e3e2ca0f447fef1fbb8ed7688db4f1e88f9cd	1	No	0x5b640ded1d2184af07eeeaf8824f91b3c6efdb39	1	No
0x60efd0d81685e9f169fb52a0e4a63d12e4ab9b41	1	No	0x572137fab303000b81f72e9277851d4645703e81	1	No	0x3aba4f7650e447c3e839a398419dbae0d750ae74	1	No	0xe116dc031617edb06a74c6da081a5cb469a597d6	2	No				0x7ef1df50131b35fbfa0543fb9e4ca3cbf9d78a4c	1	No	0xd2c39004f3a1c3e7156e9f90caf7cc0180feed2a	1	No	0x54cf66aa1db7109f4363e5a86b7d7702e65023d9	1	No
0x69a6ed3886b235927336a3718963e2c6726e79c2	1	No	0x79620f708fe5b4812d97f687dfcaaa5f7bfe8ffa	1	No	0xc5130c5f2b38636fc8aab0fb535a79bdfdf6c71a	1	No	0xd435b22d96bfe40752e8b01596c1e95b3fef3afa	2	No				0x433cc844b7282180fead00d036b00e29f1e33fd6	1	No	0x7d6db43a0b7c7b53dfe8ded2b2ad5f8f2211cfd6	1	No	0xf2c0d408ed1cdac19909a09b344d4e20bb20958d	1	No
0x069c556e6f1d0fa9e4ee4d2a5cf12b2548f5a01e	1	No	0x9faae4f120b0df11111aaee291c1ba1992a31d39	1	No	0x21a15945626034d749e58042430d6f11d4587520	1	No	0x3a0801fa5fd4d5c57e02fbc790f2c9f30ee09bb1	2	No				0xebdcb8be4cd327b1503552b3a833297f596b2878	1	No	0xd2f1b33a94377e1219f5c7e5944b5fa4eed07c42	1	No	0x55f9f64ac47b1fec4ae0b86b78290c68e3ddc098	1	No
0xee8071367c830a183f0814311104125b1ff5e898	1	No	0xeea1384c86be61e1011cc55d0b7d6a04dde41424	1	No	0xcb1df68fd314e25a825fe146363d71db52f80fa4	1	No	0xfeea4c380adf4c27d03113a5efdd058fd0a8f57b	2	No				0x46080080b1600cba55fc7ee463a3669ec1dc5443	1	No	0x48b601252e2a87323e4c227885938d36b0f0275f	1	No	0xdc478537ebf61597029f391d165e8f2c1dd55db2	1	No
0x6d59cedda6d682aef0dc14d32cdf23e75c75d28f	1	No	0x163851aaa76a5eb487b89de95f5d3afa4e72b85b	1	No	0x25181d3205f5826a2a74b5b573d775c2e2145781	1	No	0xb1f32d8e47fd4e57f236418cdd34a719f4124f93	2	No				0x913a9d5320ca64d5f542c74bf181e98e471045da	1	No	0x24a2353ae06b09135958c41016da1bf9dc3f0db0	1	No	0x1f70ab7a96554f0cc1f6a4c57f2b244e8cba2f92	1	No
0x79f37a3d42b19bca7a67c5a312aef3066619ae67	1	No	0x3ef4bbb1f08f89ae3980380f72b4fa607f411d1a	1	No	0xe6030d4e773888e1dfe4cc31da6e05bfe53091ac	1	No	0xe6ce24f47e30ec6e6173008516207228db051cf3	2	No				0x80fdae0482a52347b0f4c61485c4af1052db97dc	1	No	0x0819b0fd9813caf69ca417c435f51b8fc2445ba7	1	No	0x3d69c3208db578072f16e0b9869bc1cd2e408bbf	1	No
0x078116d7a4a77187e5312e7114c6945440a9b0c6	1	No	0xeeccb9a2b397b54b64e91f87e943cefbd7219521	1	No	0x57b0dd7967955c92b6e34a038b47fee63e1efd1a	1	No	0xd613fa0598aa6e8fa5f8ab352766423314eb875f	2	No				0x149cb50da065e33c599a0a7051aa4b90036c4627	1	No	0x8d02e77fb367c2af98b16969db01f3e17d0a47a1	1	No	0xed8a2b0f6e6fd0b605bdf937db9919d98eea8926	1	No
0xad3b95e860700b6d6f9782c346344a006e111441	1	No	0x88e0cb000477b2fe99a68b99485116d2c0e30253	1	No	0x4599824ebf05c5bcb638cc980a195aab9acc357d	1	No	0xe891f90f14baae233c5d98f851ff439249eebcbe	2	No				0x385d4e6b1ad4922300b99e24c0b7016562279b2c	1	No	0xe365aba924c6105da509fca843c783132bd6c113	1	No	0x412ccf407db020471d7978791ab9937ad91bd22b	1	No
0xec6038febf0497b3dc2383a86bfd3d19226f49ae	1	No	0xbffb4e94d9de289fc7623ff4f65a45a4d442ddf1	1	No	0x36dfa3e56d4413e9e9db72ca6bb6777e2f03f751	1	No	0x403da5843c832243c53680c3fb8a5e2eb6e75f60	2	No				0x7d2d2733dcc64c9f0d9f1d503eb5f61dba706da6	1	No	0x982b411daf31c7f980f89e7cf408fc628c072759	1	No	0xda566d0e4476d717b98653a849468a6ab108f73f	1	No
0x314bfe4d00b02ac518789d99737a4018acec1686	1	No	0xa8b3573f87d0d0f8de9feaeae2fa847fab8cfe67	1	No	0x3f8cd3cc58391e704a2a0fab2482b8116cb9d670	1	No	0x024e713c3fa4935af8ba7b4d2149884c635b5009	2	No				0x20854fb195e5a3171c7da2f26726b7e2b2a54145	1	No	0xc0e1d11d4695934adf0360cd2cb5cd5115e7b1af	1	No	0xb8e5b242194d12c442620d881f6b3d694eb26044	1	No
0xf84382e8d96882314781306147294147f6c2c33f	1	No	0x3a6e0dfb6dd6ee56475883d3611e5aa681c632a5	1	No	0x6176d1ca33c082773cde10fb970b6609ff0c618c	1	No	0xc7aa66f4618171e4e074c3b3cd87645d322ab1e6	2	No				0xda8f0af21c8a4fd35ee1d0bfda354ed972660796	1	No	0xcaad0f7cccbfd8c20cb2188943dccc1a212b2ccc	1	No	0x5b962f3782702530eaab7e52e110a77d470f28e7	1	No
